"","Overall Place","Elapsed Time","Team Name","Team #","Category","Last Finish","Div Place","Team Members"
"253",253,"9:20:07","Cake and Booze",432,"Recreational Mixed","Kayak",22,"Kati Schmidt, Jeff Roper, Harrison Weber, Ryan Ashlock, Brianna Armour, Aaron Johnson, Meriah Mailloux, Kirk Turner,"
"254",254,"9:20:25","Nick Nolte's Mug Shot",421,"Recreational Open","Kayak",74,"David Rehberger, Peter Schumacher, Jeffrey Miller, Angela Schumacher, Nicole Eisenhut, John Hanson, Matt Graham, David Schumacher,"
"255",255,"9:20:38","Kulshan Car Killaz",141,"Whatcom County Mixed","Kayak",9,"Soren Cunningham, Liz Dombrowski, Danny Huth, Jeremy Caplan, Patty McDermott, Colin Priebe, Gavin Phill, Leesa Duncan,"
"256",256,"9:21:29","Dirty Librarian",399,"Recreational Open","Kayak",75,"Sarah Lynch, Soren Flexner, Mirna Nieto, Cara Dalbey, Brent Wendl, Matthew Logalbo, Noel Frederick, Ralph Havens,"
"257",257,"9:21:45","Endeavor",224,"Recreational Open","Kayak",76,"Ed Leeper, Jonathan Anderson, Ian Hutton, Ross Zeiger, Colin Findlay, Cam Tripp, Scott Orness, Todd Fisher,"
"258",258,"9:22:01","E-Gads, It's Ershigs",533,"Corporate","Kayak",22,"Joel Jorgensen, Kevin Smeall, Andy Springer, Lena Randell, Ted Radke, Zach Guay, Rick Holmes, Marty Otto,"
"259",259,"9:22:04","10 Lbs Heavier",215,"Recreational Open","Kayak",77,"Mike Walsh, Jason Bakke, Greg Bakke, Mike Baldwin, Kevin Justik, Jimmy Banks, Andrew Walsh, Grant Bell,"
"260",260,"9:22:17","Ski to Seaman",406,"Recreational Open","Kayak",78,"Ian Cairns, Steven Danneman, Nate Miller, Amber Miller, Andrew Cole, Noah Wilkes, Devon Butler, Chris Quam,"
"261",261,"9:22:22","Its All Relative",301,"Recreational Mixed","Kayak",23,"Bob Lazzar-Atwood, Karen Lazzar-Atwood, Mary Atwood, Brad Daly, Nancy Richards, Gene Gerner, Julie Atwood, Bernie Atwood,"
"262",262,"9:22:51","Henry St. Mafia",69,"Competitive Open","Kayak",64,"Brian Mulligan, Ron Larson, Jeffrey Smith, Christine Smith, John Wilfong, Shelley Wilfong, Jackie Caplan-Auerbach, Pete Stelling,"
"263",263,"9:23:15","No big deal...",419,"Recreational Open","Kayak",79,"David Simeur, John Alderink, Lynette Machinski, Jack Machinski, Todd Demi, Scott Hutchison, Scott Baxter, Daniel Gleckman,"
"264",264,"9:23:34","Norwest TBA",546,"Corporate","Kayak",23,"Calvin Boese, Steve Bundrock, Sean Ennis, Laura Ramsden, Walt Rathbun, Heather Rodger, Gareth Harding, Sat Pandher,"
"265",265,"9:24:03","Sehome Diner",319,"Recreational Mixed","Kayak",24,"Sandi Mitchell, Tim Jollimore, Lisa Kaufman, Kristin Murray, Meri-Jo Borzilleri, Andy Murray, Ken Wallace, Pam Fonda,"
"266",266,"9:24:07","Mambo Italiano Mamas",136,"Whatcom County Women","Kayak",7,"Susan Adair, Erin McNutt, Beth Chisholm, Christy Fazio, Meg Metzger, Mary Hooker, Sue DeBari, Chris Carlson,"
"267",267,"9:24:09","Regan Rules",274,"Recreational Open","Kayak",80,"Jon Ensch, Adam Lervik, Loren Shane, Megan Lervik, Randi Lyman, Tyler Olsen, Logan Marsh, Heath Jones,"
"268",268,"9:24:10","Smiley's Kids",352,"Recreational Mixed","Kayak",25,"Toni Hunter, Jenn Shashaty, Chris Hunter, Matt Choquette, Chris Schnabel, Todd Zentner, Matt Driskill, John Patterson,"
"269",269,"9:24:47","First Timers",446,"Recreational Mixed","Kayak",26,"Brian Lenihan, Collette Jones, Brent Hartwig, Jannine Koewler, Claire Plehal, Kevin Christopherson, Steve Shields, Robin Seelye,"
"270",270,"9:25:22","Team Belly Timber",134,"Whatcom County Women","Kayak",8,"Kim Yuska, Dana McCarthey, Kristy Wells, Linda Bergeron, Carolyn Mathews, Carmen Lystad, Corrie Angus, Maggie Kinsella,"
"271",271,"9:25:45","Pickle on a Stick",448,"Recreational Mixed","Kayak",27,"Kate Lamson, Cameron Cooper, Seth Vidana, Liz Schale, Randy Leventhal, Jesse Visciglia, Katie Fleming, Ian Burge,"
"272",272,"9:25:49","Sea Diving Skull Krackers",281,"Recreational Open","Kayak",81,"Cory Busby, gina estep, Nathan Rouse, Alexandra Wakeman, Mike Klaczynski, Brian Young, todd ellis, Eric Nordstrom,"
"273",273,"9:26:02","Almost Family",330,"Recreational Open","Kayak",82,"Wade Bobb, Darryl Strode, Thomas Childs, Eli Varner, Thereasa Dougan, Nicholas Bowhay, David Bowhay, Craig Bowhay,"
"274",274,"9:26:05","Ichor",268,"Recreational Open","Kayak",83,"Zach Banning, Scott Hyde, Jon Nichols, Andrea Watanabe, Kyle Breakey, Bren Byerley, Bob Valentine, Ryan Breakey,"
"275",275,"9:26:27","WTF",359,"Competitive Open","Kayak",65,"Marvin Wilson, James Wilson, Eric Zick, Julie Heidt, Kevin Whitehead, Bob Nehring, Howard Wright, Larry Sherwin,"
"276",275,"9:26:27","Girls from the Hood",305,"Recreational Women","Kayak",5,"kyla louis, liz hartmann, Nina Jimenez, Anne Marie Untalan, greta kahler, Lisa Rust, Amy Sacquety, Stacy Claus,"
"277",277,"9:27:02","City Gym",295,"Recreational Mixed","Kayak",28,"Darrin Downs, Katherine Lundberg, Jeff Strappazon, Lorinda Gebhart, Kris Martini, John Murphy, Mike Bakko, Chip Gebhart,"
"278",278,"9:27:05","Isotopes",410,"Recreational Mixed","Kayak",29,"Connor Harron, Nolan Harron, Karen Zacharias, Duncan Mueller, Ari Mckeown, Josh Gering, Laura Hansen, Daniel Tucker,"
"279",279,"9:27:10","The Benchwarmers",397,"Recreational Open","Kayak",84,"Brandi Tolsma, Mark Tolsma, Adam Zuber, Cassandra Cook, Matt Cavanaugh, Ed hellenbeck, Izak Elvrum, Tyler Lungren,"
"280",280,"9:27:29","MRSAnaries side B",248,"Recreational Mixed","Kayak",30,"Liz Gardiner, Robin Growden, Jackson Nung, Marisa Bamesberger, Tishia Malone, Casey Schmidt, Bonnie Backstrom, Bob Pitton,"
"281",281,"9:27:49","Don't Wait Up",154,"Whatcom County Mixed","Kayak",10,"Harvey Gunderson, Cindy Gunderson, Lisa Strong, Linda DenAdel, Miykal Gates, Tim Gates, Kurt DenAdel, Tim Swarens,"
"282",282,"9:28:10","The Big Cobras",412,"Recreational Open","Kayak",85,"Mitchell Eifrig, Tyler VanWingerden, Ryan Brunhaver, Molly Mendelsohn, Mike Miller, Evan Brunhaver, Fred Norquist, Sophie Curl,"
"283",282,"9:28:10","All Superheroes",221,"Recreational Open","Kayak",85,"Matt Dyor, John Dickerson, Peter Pryor, Liz Dyor, Carol Rofkar, Shilo Jones, Mike Moyer, Cerise Noah,"
"284",284,"9:28:27","I'ma Let You Finish",430,"Recreational Open","Kayak",87,"Jesse Bartlett, Josh Jennings, Daniel McGimpsey, Jennifer Warwick, Travis Crosbie, Dallas Betz, Yonk Reinemer, Jamie Betz,"
"285",285,"9:28:46","Wii Fat",287,"Recreational Open","Kayak",88,"Eric Lohnes, Michael Lohnes, Dakkota Ruege, Kristin Koning, Brian Koning, Mike Eekhoff, David Icenhower, Nick Doelman,"
"286",286,"9:29:15","NW Gastroenterology",331,"Recreational Open","Kayak",89,"Scott Garrison, Richard Highsmith, Zach Curtis, Anders Tarleton, Noah Applebome, Tyler Woods, Thomas Logan, Alex Safransky,"
"287",287,"9:29:16","The Big Sticky",423,"Recreational Open","Kayak",90,"JASON CHADICK, Phil Stoehr, Justin Walter, BEN ALLEN, JACOB BROCKERMAN, TIM DOUGLASS, ERIC SIMONSEN, ERIK RYZNAR,"
"288",288,"9:29:31","Peak7 Sweet Skis",185,"Recreational Open","Kayak",91,"Joel Werdell, Bryan Agee, Alyssa Agee, Shannon Panther, Chris Inouye, Zach Panther, Erik Pearson, Jason Karls,"
"289",289,"9:29:47","Eight is enough",190,"Recreational Mixed","Kayak",31,"Chad Galbraith, Victor Cullen, Tobias Holgers, Mike Taggart, Tomas Isdal, Sheryl Templora, Roschele Wagoner, Jim Lockman,"
"290",290,"9:29:57","Hot Tub Monkeys",339,"Recreational Open","Kayak",92,"Christie Pallette, Travis Monroe, Gary Thurman, Rob Perkins, Mike Antley, Chad McCraine, Menko Ypma, Thomas Rockwood,"
"291",291,"9:30:11","You Can't Beat the Juice",409,"Recreational Open","Kayak",93,"Tobey Clarkin, Penny Leong, Dini Pineda, Forrest Michael, Emily Rauch, Craig Spring, Herschel Wallen, Damon Shadid,"
"292",292,"9:30:15","Western Refinery Services",178,"Competitive Open","Kayak",66,"Matt Ouilette, Jon Strauss, Pat Frambach, Kate Dufficy, Michael Reinke, Brad Rudover, Brian Powell, Gordy Vlas,"
"293",292,"9:30:15","Ciyanjano",247,"Recreational Mixed","Kayak",32,"Jason Harper, Brent Rollins, Brent Smith, John King, Mary Smith, Ryan Wynne, Ben Bender, Stephen Tabert,"
"294",294,"9:30:25","Bitches from Hell",360,"Recreational Women","Kayak",6,"Kim Weil, Jan Ince-Miller, Julie Van Dooren, Elizabeth Ruff, Jane Yaude, Cindy Lebeau, Alison Graham, Leslie Blohm,"
"295",295,"9:30:26","The Fish Heads",555,"Corporate","Kayak",24,"Mitch Williams, Gabe Zender, Katie Gilluly, Mark Turpin, Jason Montgomery, RYAN BECKER, Jared Parker, Gordan Montgomery,"
"296",296,"9:31:07","Toxic Assets",558,"Corporate","Kayak",25,"Charlie Shannon, Chad DeHaan, Tiffany Holmgren, Phillip Knudson, Angela Martin, Ryan Luetkemeyer, John McDonald, Justin Holmgren,"
"297",297,"9:31:30","Vaportrails",307,"Recreational Open","Kayak",94,"Donald Denney, Janice Valencia, Lawrence Beck, Kevin Stickle, Charles Culbertson, Edward Morris, John Reay, Doug Williams,"
"298",298,"9:31:34","Mills Electric Shockers",337,"Recreational Open","Kayak",95,"Brett Cofer, Tony Clizbe, Bunny Finch, Elizabeth Gaylord, Aaron Albertson, Chandra Troxell, Dan Stimac, Bob Cofer,"
"299",299,"9:31:55","Spider Pigs",293,"Recreational Mixed","Kayak",33,"Jen Hanlon, Amy Kiessling, Jai Jeffery, Audrey Milano, Annika Jeffery, Steve Hatzenbeler, Dave Tucker, Dave Rodgers,"
"300",300,"9:32:30","Managing to Maintain",532,"Corporate","Kayak",26,"Dale Krause, Ian Krause, David Andrews, King Choi, Greg Hough, Chris Hadley, David Willett, Rick Nichols,"
"301",301,"9:32:32","Josh's Hammer",292,"Recreational Mixed","Kayak",34,"Alice Smith, Jennifer Bennett, Todd Mason, Bert Huelmann, Josh Johnsen, Brian Mason, Amy MacFadyen, David Wiktorski,"
"302",302,"9:32:39","Wasted Talent",394,"Recreational Open","Kayak",96,"Karl Koehler, Billy Reamer, Wade Koning, Karli Koning, Megan Matzinger, Jake Fowler, Ryan Gartner, Paul Koehler,"
"303",303,"9:32:40","We Used to Be Good",263,"Recreational Open","Kayak",97,"Keith Poynter, Phil Zarelli, John Schneider, Julie Wanezek, Lindsay Poynter, Marc Schneider, Mark Lazich, Katie Lazich,"
"304",304,"9:33:04","Team Lagom",231,"Recreational Open","Kayak",98,"Marc Leonard, Robin Brown, Arthur Brown, Jean Michel Pin, Bram Melse, Derek Brown, John Stacy, Chris Cowles Cowles,"
"305",305,"9:33:05","Hatchet Rydaz",429,"Recreational Mixed","Kayak",35,"Suzie Stadelman, Steven Crandall, Nicholas Beyer, Peter Kai Bierig, Martin Tauc, Daniel Shelby, Lauren Wirtis, Ian Berry-Paulsen,"
"306",306,"9:33:45","AweSomEight",327,"Recreational Open","Kayak",99,"Patty Hamblin, Christine Baker, George Ritchotte, Lance Leamer, Alicia Toney, Kristen Nishimura, Alan Black, Scott Edison,"
"307",307,"9:33:52","Chuckanut up Shuksan's Nooksack",51,"Competitive Mixed","Kayak",9,"Dianna Hanson, Barbara Johnshoy, Jessica Burchiel, Ian Terada, Quinne Mawhinney, James Hyde, Adam Jansons, Nicolette Keown,"
"308",308,"9:34:33","Lost It Last Year",152,"Whatcom County Open","Kayak",24,"Bret Simmons, Gretchen Simmons, Jolyn Hunt, Lori Thompson, Gary Stoyka, Vance Hunt, Thomas Malone, Kent Tschoepe,"
"309",309,"9:35:21","Fiamma Loves You",284,"Recreational Mixed","Kayak",36,"Mac Dolstad, Shawnti Rockwell, Logan Aytes, Erin Acker, Alyssa Cudmore, Collin Stackhouse, Brittney Honisch, Peter Pearsall,"
"310",310,"9:35:22","Tri-Lambs",47,"Competitive Open","Kayak",67,"Jason Pearson, Mike Miller, John Gebert, Lance Hayashi, Mike Weatherbie, Jeff Lynass, Mike McGuire, Dave Zerbst,"
"311",311,"9:35:40","MOUNT BAKER CLUB",138,"Whatcom County Open","Kayak",25,"Kit Vonnegut, Ron Azevedo, Peter Cutbill, Brian Kingsberry, Peter Krautwald, Rich Sandeen, Ed Alm, Paul Leeson,"
"312",312,"9:35:52","Virginia Mason",427,"Recreational Open","Kayak",100,"Theresa Jovanovich, Lauri Peterson, David Kieras, Ann Geriene, Carly Vynne, Ryan Terry, Thomas Landino, Gaston Deysine,"
"313",313,"9:35:59","Mountain Militia",86,"Competitive Mixed","Kayak",10,"Nate Jackson, colin wahl, Mat Wend, Megan Wend, Shannon McCarthy, Mallory Sullivan, Kristen Jacobson, timmy riney,"
"314",314,"9:36:07","Office Jockeys",246,"Recreational Open","Kayak",101,"Bruce Perkins, Drew Clyde, Kevin Davis, Matthew Burger, Erika Anderson, Jenna Pisel, Peter Klemm, Andres Ruiz,"
"315",315,"9:36:15","The Fellowship of Kick Ass",176,"Recreational Open","Kayak",102,"Grant Driver, garret lamp, christian shope, Corbin Watkins, Brandon Sherman, Isaac Hurst, Mike Bersos, Jeremy leech,"
"316",316,"9:36:42","Team Rampage",550,"Corporate","Kayak",27,"Matt Wright, Steven Bettis, Anthony Kania, Glenn Switts, Jared Allen, Brett Jones, Michael Ammendola, Tabb Stringer,"
"317",317,"9:36:45","Seattle Mountain Rescue",328,"Recreational Open","Kayak",103,"Bree Loewen, Lauren Heitmann, Doug Hutton, Garth Bruce, Josh Donoghue, Russell Anschell, Doug Seitz, Todd Stone,"
"318",318,"9:36:53","aSAULters",181,"Recreational Mixed","Kayak",37,"Rebecca Ryan, Megan Magee, Mike Parelskin, Kathryn Chipko, Corey White, Justin McWethy, Paul Wiemerslage, Martine Mariott,"
"319",319,"9:36:54","GIUSEPPE'S AL PORTO",387,"Recreational Open","Kayak",104,"Gregory Crooks, Ian Ward, Luciano Mauro, Rachel Heiken, Brian Willson, Toni Munder, Gabrel Gonzales, Jon Hopkins,"
"320",320,"9:37:02","Solar Powered Chainsaw",218,"Recreational Mixed","Kayak",38,"Alexis Govan, Elizabeth Murray, Karlyn Beer, Ilsa Govan, Paul Ruiz, John Frohning, James Movius, Rebecca King,"
"321",321,"9:37:41","Can't be Beat 'Cause We Don't Compete",381,"Recreational Open","Kayak",105,"Chris Coppeans, Amy Coppeans, Stephen Markowitz, Helen Burbank-Schmitt, Kim Wicklund, Jeff Landrum, Sarah Landrum, Tom Linde,"
"322",322,"9:38:19","At Last",249,"Recreational Mixed","Kayak",39,"Kathi Rogers, Nick Bruder, Jen Miller, Ann Lackland, Anna Booker, Ted Miller, Eric Henry, David Lujan,"
"323",323,"9:38:52","Whit-Doizsh",390,"Recreational Mixed","Kayak",40,"Angie Lambert, BJ McMillen, Judy Meyer, Erek Rensink, Tara Olson, Taylor Meyer, Mindi Smithson, Sherman Krantz,"
"324",324,"9:39:18","Glada Vikingar",196,"Recreational Mixed","Kayak",41,"Karin Friedrich, Robert Petermichl, Kitty Bond, Kristi Crumpacker, Cecilia Forsgren, Mathew Geddes, Louis Kinely, Henrik Hellstrom,"
"325",325,"9:39:34","We're Screwed",277,"Competitive Open","Kayak",68,"Dan Gendreau, Matt Boyd, Karl Thoene, Brett Greenwood, Russell Dunn, Ryan Souve, Mark Harting, Marty Kuljis,"
"326",326,"9:41:12","Team Jogo Crossfit",44,"Competitive Mixed","Kayak",11,"Misty Nikula, Adriane Bonaparte, Ben Charlier-Matthews, Mike Etnier, Liz Waltman, Allen Loftus, Courtney Lancaster, Darrell Smith,"
"327",327,"9:41:14","the brian schaffer athletic club",177,"Recreational Mixed","Kayak",42,"Dylan Rees, Dylan Morris, Kelley Diamond, Andy Wargo, Shawn Morris, Abe Smith-Groening, Jeff matlewsky, Matt Sommer,"
"328",328,"9:41:57","Hot for Teacher",158,"Whatcom County Open","Kayak",26,"Tyler Graves, Jonathan Pennington, Neil Vargas, Grace Coulter, Conrad Martin, Noah Crofoot, Laura Bauleke, Jeremy Anhalt,"
"329",329,"9:42:09","TRAIN OR TRI 2 beat us",147,"Whatcom County Mixed","Kayak",11,"josh henrie, Jeff Cyr, Cathy Renaud, jeannie dodd, Tyler Dalton, Maureen Trainor, Becky Prikril, Bryon Scott,"
"330",330,"9:42:10","Lucid Consulting",24,"Competitive Open","Kayak",69,"Aaron Dutton, Leah Dutton, Kyle Klinger, Cat Scrap Wiest, Brittany Case, Adam LaVergne, Len Parine, Kirc Hale,"
"331",331,"9:42:29","Cool Skimen and Hot Seamen",336,"Recreational Mixed","Kayak",43,"Siri Wuotila, Zach heinrich, Erik Peil, Ruth Howard, Amanda Schroeder, Cameron Owens, Ben Gardner, Bill Ryan,"
"332",332,"9:42:41","Barleans Oilers",334,"Recreational Open","Kayak",106,"Ian Harper, Colleen Milton, Cody Lingbloom, Alex Schultz, Scott North, Terence Klein, Kevin Harbine, Ken Meck,"
"333",333,"9:43:13","Optometric Physicians of Washington",296,"Recreational Open","Kayak",107,"Dr. Brett Bence, Joseph Bee, David Ebert, Sherri Rydholm, Landon Jones, Dr. Andy Barber, Mik Mikitik, Denis Holmes,"
"334",334,"9:43:15","Pride of Peak7",187,"Recreational Open","Kayak",108,"Kyle Tyler, Ben Alworth, Lindsay Wike, Bob Boeshaar, Si France, Jeremy Porter, Melinda Trammell, Wayland Cossey,"
"335",334,"9:43:15","A Little More To Life",450,"Recreational Women","Kayak",7,"Heather Dinsmore, Melissa Tucker, Faith Berry, Sadie McFadden, Laura Holcomb, Sarah Hutson, Kyla Teplitz, Jenna Witt,"
"336",336,"9:43:27","Muscle Confusion",229,"Recreational Open","Kayak",109,"Kirk Johnson, Mike Frick, Josh Jenkins, Rob Kintzele, Greg Mattson, Karen Jilk, Jen Johnson, Charlene Kintzele,"
"337",337,"9:43:31","BFM Team:  Exhibit A",NA,"Whatcom County Open","Kayak",27,"Kurtis McFadden, Jake Davis, Peter Funston, Hailey Yongward, Henry Wesson, Ross Yongward, Sig Wynkoop, Tyler Thran,"
"338",337,"9:43:31","Wanderlustafarians",227,"Recreational Mixed","Kayak",44,"Christine Avakian, Chase Abbott, Gina Barendrick, Abby Noble, Taryn Bakkane, Kenny Noble, Kolina Beck, Rod Smith,"
"339",339,"9:44:27","Lutherwood",182,"Recreational Mixed","Kayak",45,"Jared Behl, Steve (Huckleberry Finn) Rystrom, Bob (Baughb) Merrill, Corey (Coriander) Peterson, Tyler (Tippy Canoe) Wagner, Nichol (Daisy) Ellis, Jerry Olstad, Ross (Joker) Radke,"
"340",340,"9:44:51","Ballard's Goodfellas",358,"Recreational Open","Kayak",110,"Tyson Zevenbergen, Eli Girod, Shannon Ware, Jason Freeman, Dave Smith, Jason Kono, Casey Zejdlik, Ryan Hillman,"
"341",341,"9:45:13","La La La Doizsh",389,"Recreational Mixed","Kayak",46,"Holly Rutledge, Jamie Paxton, Jennifer Tietz, Julia Austin, Brian Rush, Tyson Meyer, Rodney Smithson, Luke Bethman,"
"342",342,"9:45:39","Jittery Dog IX",259,"Recreational Open","Kayak",111,"Dean Fearing, Miguel Ramos, Dave Laws, Mike Clark, Andre Mare, Brian Gilmore, Robert Fritzen, Galen Tritt,"
"343",343,"9:46:33","Immanuel Lutherans: Race by Grace",151,"Whatcom County Open","Kayak",28,"Larryv2 Campbellv2, Landan Campbell, Charley Short, Emily Kubiak, Dave Smith, Carrie Coppinger Carter, Bob Klein, John Okan,"
"344",344,"9:47:38","Free Range Chicks",149,"Whatcom County Women","Kayak",9,"CORI KAUK, MELISSA ROBERTS, NUISHA MALEKI, Nicole Willis, JODIE BEATTY, Brynne Edwards, Cathy Craver, MAGGY WITECKI,"
"345",345,"9:47:39","Neon Knights",289,"Recreational Mixed","Kayak",47,"Andrew Allison, Bryan Allison, Vinson Sharp, Dave Lambert, Rachel Allison, Kelley Andrews, Meredith Emery, Tobias Deaton,"
"346",346,"9:48:04","The Newbies",414,"Recreational Mixed","Kayak",48,"Karissa Wood, Rachel Banados, Wade Smith, Justin Coffey, Kaitlin Wood, Pablo Cabrera, Kristin Wood, Brian Cormick,"
"347",347,"9:48:53","Swedish Family Med Ringers",255,"Recreational Mixed","Kayak",49,"Nhu Hang, John Kirkpatrick, Laura Breymann, Julie Thistlethwaite, Beth Weitensteiner, Elizabeth Hutchinson, bill hutchinson, Rob Wilson,"
"348",348,"9:49:05","The Blue Barracudas",291,"Recreational Open","Kayak",112,"Michael Frank, Ben Baskin, Myles Gardiner, John Evich, David McNally, Jimmy Malone, Daniel Blue, Daniel Ramer,"
"349",349,"9:49:29","Flight of the Photons: ULTRAFAST",212,"Recreational Mixed","Kayak",50,"Erin Fortin, Ely Porter, Chase Reinhart, Thayne Dickey, Laura Johnson, Kelsi Evans, Rachel Adams, Erin Gleason,"
"350",350,"9:49:42","Right to bare arms... and legs",144,"Whatcom County Mixed","Kayak",12,"Brad Widman, David Burkett, Tiana Powell, Jordan Donahue, Danielle Way, Matt Langstraat, Sunni Schoepe, Danelle Roosendaal,"
"351",351,"9:50:14","The Barelies",396,"Recreational Mixed","Kayak",51,"bruce carpenter, chris schepper, doug carpenter, jon kuelz, doss herndon-schepper, chris frerichs, jill caldwell, andrew herndon,"
"352",352,"9:50:25","Fried egg jelly fish",398,"Recreational Mixed","Kayak",52,"Katie Haug, Becky Knight, Kim Gladow, Kalin Karich, Alan Knight, Brooks Hassig, Donald Cheyette, Greg Jones,"
"353",353,"9:50:27","Random Procrastinators",422,"Recreational Mixed","Kayak",53,"Christopher Curran, Bob Aiken, Katie Rothenberg, ian coppa, Christoph Reitz, Kyle Duque, Kristine Penrod, Jeremy Lemcke,"
"354",354,"9:50:36","Bellevue Healthcare",258,"Recreational Open","Kayak",113,"Nick Sary, Aaron Harding, Kyle Foss, Jared Wilson, Joe Engler, Ryan Devries, Randy Van Egdom, Mark Lampe,"
"355",355,"9:51:10","Artesian Athletes",303,"Recreational Open","Kayak",114,"Joe Grassman, Will Grassman, Karen Friend, Darrel Bell, David Pilon, Mike Friend, Angela Icenhower, Aaron Bishop,"
"356",356,"9:51:22","Hertz So Good $#@!",317,"Recreational Open","Kayak",115,"Ryan McEachran, Trevor Salter, Colin Williams, Jana Arnold, John Webb, Erik Swanson, Chuck Arnold, Laura Wesche,"
"357",357,"9:51:34","Cargill",361,"Recreational Open","Kayak",116,"James Dahl, Stephanie Sakowski, Matthew Butenschoen, Ben Wetzell, Mike Dolan, Brad Pitalo, Bill Janes, Nathan Hay,"
"358",358,"9:51:48","High Octane",433,"Recreational Mixed","Kayak",54,"Jaime Ambrosio, Pete Klemm, Tom Wise, James Steller, Erwin Rommel, Matt Jameson, Patty Blakeway, Charlie Herron,"
"359",359,"9:51:59","Ski to Sea Sissies",77,"Competitive Women","Kayak",4,"Tonya Kusak, Diana Marvel, Shirley Sun, Heather Angell, Molly Stegen, Abby McCormack, Jennifer Knudsen, Kirstin Anderson,"
"360",360,"9:52:54","AOG - DANGLING FURY - HALF OVER - bARKING FROGS -",551,"Corporate","Kayak",28,"Gary LeVander, Matt Wood, gregg Farrar, Robert Knudsvig, Henry Savino, Rodney Baumchen, Bernadette Savino, Steve Chose,"
"361",361,"9:53:14","Steam Dogs",82,"Competitive Mixed","Kayak",12,"Danny Golden, Alex Bates, Stuart Kenney, Jeff Goodwin, Mary-Katharine Huebner, Avela Grenier, Lilly Miller, Jason Sibley-liddle,"
"362",362,"9:53:38","Leave no Trace",338,"Recreational Mixed","Kayak",55,"MarySutton Carruthers, Sarah Steely, Melissa Pingree, Jenna Steely, Nate Sutton, Danny Minahan, Jamie Moskowitz, Debra Streifler,"
"363",363,"9:53:59","Gut Wrenchers",256,"Recreational Open","Kayak",117,"Zach Regan, Trace Regan, Tom Carlson, Jim Payne, Eric Carlson, Nate Regan, Ben Tweedy, Quinn Carlson,"
"364",364,"9:54:37","Racing to rid america of cankles",267,"Recreational Open","Kayak",118,"Philip Van Dyken, Shawn Hofing, Jeff Boersma, Calvin Bratt, Thane Veltkamp, Jeremy Schlomer, Mike Bratt, Conor Thorpe,"
"365",365,"9:54:41","Saggy Bottom Girls",130,"Whatcom County Women","Kayak",10,"Malora Christensen, Kim Reeves, Jo Burleigh, Mary MacDonald, Terhi Miikki- Broersma, Carrie Lewis, Cindy Louws, Angie Santosuosso,"
"366",366,"9:55:35","Interfaith Healers",311,"Recreational Open","Kayak",119,"lauren sokolik, Eddie Pankow, Chris Covert-Bowlds, Des Skubi, Gib Clarke, Carl Johnson, Chris Hammond, sam curd,"
"367",367,"9:56:37","Jealous?",242,"Recreational Mixed","Kayak",56,"Amber Moffitt, Tim Moffitt, Carlie Jonas, Marvin Jefferson, Shawn Ransom, Matt Henry, Kirsten Koci, Krista Brown,"
"368",368,"9:57:18","Reasonably Developed Frontal Lobes",288,"Recreational Mixed","Kayak",57,"Bill Schwarz, Ron Lyp, Loren Louzao, Allison Hardesty, Alyssa Barr-Hertel, Chris Louzao, Jeff Hardesty, Everett Barr-Hertel,"
"369",369,"9:57:46","Cutters",544,"Corporate","Kayak",29,"Mark Pederson, Casey Crozier, Amber Pitton, Dylan Dundas, Don Pocus, Greg Mozsgai, Steve Milton, Michael Ramirez,"
"370",370,"9:58:20","The Snowline Fighting Snails",323,"Recreational Open","Kayak",120,"Randy Winjum, Scott Myhre, Chuck Bucklar, Jackie Eelnurme, Cathy Winjum, Patrick Eelnurme, Mark Svetcos, Todd Denholm,"
"371",371,"9:59:34","SODOlicious",41,"Competitive Open","Kayak",70,"Jeromy Kostner, Andrew Williamson, Will Pokorny, Lisa Ramsey, Fraser Kitchell, Jonathan Wagher, Jonathan Schwenke, Rory Fish,"
"372",372,"9:59:52","Master Bakers",13,"Competitive Mixed","Kayak",13,"Ryan Wopschall, Adam Freeburg, Ryan Cross, Shelby Anderson, Natalia Slobodina, Kayla Wopschall, Molly Odell, Grant Hermes,"
"373",373,"10:01:27","The Evelyn Festers",353,"Recreational Open","Kayak",121,"Ladd Jarolim, Joyce Depoe, Daniel Depoe, Kelly Kester, Sarah Kester, John Fothergill, Shawn Morgan, Ken Strang,"
"374",374,"10:01:29","Sisterhood of the Traveling Ibuprofen",321,"Recreational Women","Kayak",8,"Emily Fletcher, Clara Fletcher, Andrea Saccoccio, Amy Ballard, Patty Seebeck, Stacia Thomas, Amy Seebeck, Melinda Larson,"
"375",375,"10:01:35","Windward Wolves",453,"High School","Kayak",5,"J.T. Olson, Eric Nelson, Michael Anderson, Madison Choat, Erin Weisenhorn, Samuel Mann, Tyler Spahr, Erik Drake,"
"376",376,"10:01:54","Protect Lummi Island Community",438,"Recreational Mixed","Kayak",58,"Barbara Alten, Lisa Wochos, Kim Herrenkohl, Randy Duncan, Naomi Keiper, Michael Rich, Stuart Rich, Robert Rich,"
"377",377,"10:01:55","Beauties and the Larrabeeasts",369,"Recreational Mixed","Kayak",59,"Den Lange, Jackie Davison, Buddy McManus, Jacki McManus, Jean Shannon, John Shannon, Pete Shannon, Marisa Miller,"
